month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2023-03,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,04 TO 06,93,Model A,2015,91 years 04 months,635000
2023-03,PASIR RIS,4 ROOM,521,PASIR RIS ST 52,07 TO 09,106,Model A,1993,69 years 10 months,560000
2023-03,PASIR RIS,4 ROOM,572,PASIR RIS ST 53,07 TO 09,110,Model A,1995,71 years 08 months,612500
2023-03,PASIR RIS,4 ROOM,570,PASIR RIS ST 53,01 TO 03,108,Model A,1995,71 years 08 months,580000
2023-03,PASIR RIS,4 ROOM,743,PASIR RIS ST 71,13 TO 15,103,Model A,1996,72 years 07 months,542000
2023-03,PASIR RIS,4 ROOM,773,PASIR RIS ST 71,13 TO 15,107,Model A,1996,72 years 05 months,560000
2023-03,PASIR RIS,4 ROOM,725,PASIR RIS ST 72,10 TO 12,104,Model A,1996,72 years 04 months,533000
2023-03,PASIR RIS,5 ROOM,610,ELIAS RD,07 TO 09,135,Model A,1995,71 years 04 months,723888
2023-03,PASIR RIS,5 ROOM,635,PASIR RIS DR 1,01 TO 03,123,Improved,1995,71 years 04 months,625000
2023-03,PASIR RIS,5 ROOM,458,PASIR RIS DR 4,10 TO 12,136,Model A,1992,68 years 09 months,690000
2023-03,PASIR RIS,5 ROOM,181,PASIR RIS ST 11,13 TO 15,126,Improved,1993,69 years 04 months,628000
2023-03,PASIR RIS,5 ROOM,186,PASIR RIS ST 11,04 TO 06,125,Improved,1993,69 years 04 months,628000
2023-03,PASIR RIS,5 ROOM,194,PASIR RIS ST 12,10 TO 12,140,Model A,1993,69 years 07 months,680000
2023-03,PASIR RIS,5 ROOM,569,PASIR RIS ST 51,04 TO 06,123,Improved,1992,68 years 10 months,650000
2023-03,PASIR RIS,5 ROOM,552,PASIR RIS ST 51,07 TO 09,122,Improved,1992,68 years 10 months,626000
2023-03,PASIR RIS,5 ROOM,526D,PASIR RIS ST 51,01 TO 03,113,Improved,2015,91 years 05 months,665000
2023-03,PASIR RIS,5 ROOM,525C,PASIR RIS ST 51,13 TO 15,113,Improved,2015,91 years 04 months,798888
2023-03,PASIR RIS,5 ROOM,526D,PASIR RIS ST 51,07 TO 09,113,Improved,2015,91 years 04 months,790000
2023-03,PASIR RIS,5 ROOM,520,PASIR RIS ST 52,04 TO 06,128,Improved,1993,69 years 10 months,668000
2023-03,PASIR RIS,5 ROOM,515,PASIR RIS ST 52,01 TO 03,125,Improved,1993,69 years 09 months,615000
2023-03,PASIR RIS,5 ROOM,752,PASIR RIS ST 71,01 TO 03,126,Improved,1996,72 years 09 months,643000
2023-03,PASIR RIS,5 ROOM,759,PASIR RIS ST 71,10 TO 12,126,Improved,1996,72 years 09 months,627000
2023-03,PASIR RIS,5 ROOM,757,PASIR RIS ST 71,07 TO 09,128,Improved,1996,72 years 09 months,655000
2023-03,PASIR RIS,5 ROOM,741,PASIR RIS ST 71,07 TO 09,127,Improved,1996,72 years 06 months,658000
2023-03,PASIR RIS,EXECUTIVE,645,PASIR RIS DR 10,01 TO 03,150,Apartment,1995,71 years 07 months,795000
2023-03,PASIR RIS,EXECUTIVE,651,PASIR RIS DR 10,07 TO 09,148,Apartment,1995,71 years 06 months,807500
2023-03,PASIR RIS,EXECUTIVE,646,PASIR RIS DR 10,04 TO 06,150,Apartment,1995,71 years 06 months,830000
2023-03,PASIR RIS,EXECUTIVE,454,PASIR RIS DR 6,04 TO 06,150,Maisonette,1989,65 years 10 months,878000
2023-03,PASIR RIS,EXECUTIVE,408,PASIR RIS DR 6,10 TO 12,147,Maisonette,1990,66 years 01 month,908000
2023-03,PASIR RIS,EXECUTIVE,128,PASIR RIS ST 11,04 TO 06,146,Maisonette,1988,64 years 09 months,785000
2023-03,PASIR RIS,EXECUTIVE,266,PASIR RIS ST 21,01 TO 03,143,Apartment,1994,70 years 08 months,745000
2023-03,PASIR RIS,EXECUTIVE,237,PASIR RIS ST 21,13 TO 15,159,Apartment,1993,69 years 04 months,838888
2023-03,PASIR RIS,EXECUTIVE,505,PASIR RIS ST 52,07 TO 09,145,Apartment,1993,69 years 07 months,843888
2023-03,PASIR RIS,EXECUTIVE,500,PASIR RIS ST 52,10 TO 12,146,Apartment,1993,69 years 10 months,825000
2023-04,PASIR RIS,2 ROOM,528A,PASIR RIS ST 51,13 TO 15,47,Model A,2015,91 years 04 months,375000
2023-04,PASIR RIS,2 ROOM,527B,PASIR RIS ST 51,04 TO 06,47,Model A,2015,91 years 03 months,360000
2023-04,PASIR RIS,3 ROOM,530C,PASIR RIS DR 1,07 TO 09,65,DBSS,2015,91 years 01 month,590000
2023-04,PASIR RIS,4 ROOM,639,PASIR RIS DR 1,01 TO 03,104,Model A,1995,71 years 04 months,530000
2023-04,PASIR RIS,4 ROOM,640,PASIR RIS DR 1,13 TO 15,104,Model A,1995,71 years,565000
2023-04,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,01 TO 03,86,DBSS,2015,91 years 02 months,636000
2023-04,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,91 years 02 months,700000
2023-04,PASIR RIS,4 ROOM,627,PASIR RIS DR 3,10 TO 12,104,Model A,1995,71 years 04 months,588000
2023-04,PASIR RIS,4 ROOM,481,PASIR RIS DR 4,04 TO 06,103,Model A,1992,68 years 09 months,520000
2023-04,PASIR RIS,4 ROOM,479,PASIR RIS DR 4,01 TO 03,105,Model A,1992,68 years 08 months,505000
2023-04,PASIR RIS,4 ROOM,232,PASIR RIS DR 4,01 TO 03,107,Model A,1993,69 years 04 months,512000
2023-04,PASIR RIS,4 ROOM,122,PASIR RIS ST 11,10 TO 12,105,Model A,1989,65 years 03 months,535000
2023-04,PASIR RIS,4 ROOM,115,PASIR RIS ST 11,07 TO 09,106,Model A,1989,64 years 11 months,530000
2023-04,PASIR RIS,4 ROOM,125,PASIR RIS ST 11,04 TO 06,113,Model A,1989,64 years 11 months,535000
2023-04,PASIR RIS,4 ROOM,124,PASIR RIS ST 11,04 TO 06,105,Model A,1989,64 years 11 months,505888
2023-04,PASIR RIS,4 ROOM,114,PASIR RIS ST 11,01 TO 03,106,Model A,1989,65 years 02 months,525000
2023-04,PASIR RIS,4 ROOM,106,PASIR RIS ST 12,04 TO 06,103,Model A,1989,64 years 11 months,520000
2023-04,PASIR RIS,4 ROOM,149,PASIR RIS ST 13,07 TO 09,105,Model A,1995,70 years 10 months,538000
2023-04,PASIR RIS,4 ROOM,226,PASIR RIS ST 21,13 TO 15,107,Model A,1993,69 years 04 months,575000
2023-04,PASIR RIS,4 ROOM,274,PASIR RIS ST 21,04 TO 06,107,Model A,1994,70 years,495000
2023-04,PASIR RIS,4 ROOM,525B,PASIR RIS ST 51,07 TO 09,93,Model A,2015,91 years 04 months,650000
2023-04,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,10 TO 12,93,Model A,2015,91 years 04 months,662000
2023-04,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,13 TO 15,93,Model A,2015,91 years 03 months,673000
2023-04,PASIR RIS,4 ROOM,558,PASIR RIS ST 51,04 TO 06,104,Model A,1993,69 years 03 months,485000
2023-04,PASIR RIS,4 ROOM,575,PASIR RIS ST 53,10 TO 12,108,Model A,1995,71 years 06 months,560000
2023-04,PASIR RIS,4 ROOM,759,PASIR RIS ST 71,07 TO 09,105,Model A,1996,72 years 07 months,530000
2023-04,PASIR RIS,4 ROOM,751,PASIR RIS ST 71,07 TO 09,105,Model A,1996,72 years 07 months,540000
2023-04,PASIR RIS,4 ROOM,722,PASIR RIS ST 72,10 TO 12,111,Model A,1996,72 years 04 months,580000
2023-04,PASIR RIS,4 ROOM,722,PASIR RIS ST 72,04 TO 06,111,Model A,1996,72 years 03 months,514000
2023-04,PASIR RIS,5 ROOM,638,PASIR RIS DR 1,10 TO 12,122,Improved,1995,71 years 01 month,690000
2023-04,PASIR RIS,5 ROOM,629,PASIR RIS DR 3,01 TO 03,120,Improved,1995,71 years 02 months,635000
2023-04,PASIR RIS,5 ROOM,627,PASIR RIS DR 3,01 TO 03,122,Improved,1995,71 years 03 months,625000
2023-04,PASIR RIS,5 ROOM,482,PASIR RIS DR 4,10 TO 12,122,Improved,1989,65 years 08 months,648000
2023-04,PASIR RIS,5 ROOM,112,PASIR RIS ST 11,07 TO 09,131,Improved,1990,66 years 01 month,650000
2023-04,PASIR RIS,5 ROOM,117,PASIR RIS ST 11,10 TO 12,124,Improved,1990,66 years,620000
2023-04,PASIR RIS,5 ROOM,145,PASIR RIS ST 11,07 TO 09,128,Improved,1994,70 years,638000
2023-04,PASIR RIS,5 ROOM,184,PASIR RIS ST 11,01 TO 03,123,Improved,1993,69 years 04 months,650000
2023-04,PASIR RIS,5 ROOM,191,PASIR RIS ST 12,10 TO 12,131,Model A,1993,69 years 05 months,655000
2023-04,PASIR RIS,5 ROOM,519,PASIR RIS ST 52,01 TO 03,124,Improved,1993,69 years 09 months,635000
2023-04,PASIR RIS,5 ROOM,570,PASIR RIS ST 53,01 TO 03,126,Improved,1995,71 years 06 months,683000
2023-04,PASIR RIS,5 ROOM,575,PASIR RIS ST 53,10 TO 12,124,Improved,1995,71 years 06 months,720000
2023-04,PASIR RIS,5 ROOM,745,PASIR RIS ST 71,13 TO 15,125,Improved,1996,72 years 06 months,660000
2023-04,PASIR RIS,5 ROOM,770,PASIR RIS ST 71,13 TO 15,125,Improved,1996,72 years 04 months,690000
2023-04,PASIR RIS,EXECUTIVE,459,PASIR RIS DR 4,10 TO 12,142,Apartment,1992,68 years 09 months,800000
2023-04,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,07 TO 09,146,Maisonette,1988,64 years 08 months,835000
2023-04,PASIR RIS,EXECUTIVE,101,PASIR RIS ST 12,04 TO 06,146,Maisonette,1988,64 years 08 months,830900
2023-04,PASIR RIS,EXECUTIVE,158,PASIR RIS ST 13,01 TO 03,159,Apartment,1995,70 years 11 months,780000
2023-04,PASIR RIS,EXECUTIVE,222,PASIR RIS ST 21,04 TO 06,149,Apartment,1993,69 years 03 months,795000
2023-04,PASIR RIS,EXECUTIVE,463,PASIR RIS ST 41,04 TO 06,145,Apartment,1992,68 years 09 months,770000
2023-04,PASIR RIS,EXECUTIVE,549,PASIR RIS ST 51,01 TO 03,148,Maisonette,1992,68 years 08 months,850000
2023-04,PASIR RIS,EXECUTIVE,540,PASIR RIS ST 51,01 TO 03,144,Apartment,1992,68 years 08 months,812000
2023-04,PASIR RIS,EXECUTIVE,509,PASIR RIS ST 52,01 TO 03,145,Apartment,1993,69 years 05 months,770000
2023-04,PASIR RIS,EXECUTIVE,583,PASIR RIS ST 53,07 TO 09,148,Apartment,1995,71 years 07 months,900000
2023-04,PASIR RIS,EXECUTIVE,583,PASIR RIS ST 53,04 TO 06,145,Apartment,1995,71 years 06 months,870000
2023-05,PASIR RIS,3 ROOM,1,CHANGI VILLAGE RD,01 TO 03,66,Improved,1980,56 years 03 months,315000
2023-05,PASIR RIS,4 ROOM,530B,PASIR RIS DR 1,01 TO 03,86,DBSS,2015,90 years 11 months,730000
2023-05,PASIR RIS,4 ROOM,639,PASIR RIS DR 1,04 TO 06,104,Model A,1995,71 years 03 months,530000
2023-05,PASIR RIS,4 ROOM,530B,PASIR RIS DR 1,10 TO 12,86,DBSS,2015,90 years 11 months,758000
2023-05,PASIR RIS,4 ROOM,705,PASIR RIS DR 10,04 TO 06,112,Model A,1996,71 years 09 months,540000
2023-05,PASIR RIS,4 ROOM,481,PASIR RIS DR 4,04 TO 06,114,Model A,1992,68 years 08 months,573000
2023-05,PASIR RIS,4 ROOM,481,PASIR RIS DR 4,07 TO 09,103,Model A,1992,68 years 08 months,528000
2023-05,PASIR RIS,4 ROOM,482,PASIR RIS DR 4,01 TO 03,103,Model A,1989,65 years 06 months,485000
2023-05,PASIR RIS,4 ROOM,487,PASIR RIS DR 4,07 TO 09,104,Model A,1992,68 years 07 months,548000
2023-05,PASIR RIS,4 ROOM,479,PASIR RIS DR 4,07 TO 09,103,Model A,1992,68 years 08 months,548000
2023-05,PASIR RIS,4 ROOM,450,PASIR RIS DR 6,10 TO 12,114,Model A,1989,65 years 04 months,540000
2023-05,PASIR RIS,4 ROOM,470,PASIR RIS DR 6,10 TO 12,103,Model A,1989,65 years 05 months,565000
2023-05,PASIR RIS,4 ROOM,426,PASIR RIS DR 6,04 TO 06,84,Simplified,1988,64 years 06 months,470000
2023-05,PASIR RIS,4 ROOM,143,PASIR RIS ST 11,01 TO 03,106,Model A,1995,70 years 09 months,500000
2023-05,PASIR RIS,4 ROOM,112,PASIR RIS ST 11,04 TO 06,106,Model A,1990,66 years,500000
2023-05,PASIR RIS,4 ROOM,105,PASIR RIS ST 12,07 TO 09,104,Model A,1989,64 years 10 months,528000
2023-05,PASIR RIS,4 ROOM,150,PASIR RIS ST 13,07 TO 09,108,Model A,1995,70 years 10 months,520000
2023-05,PASIR RIS,4 ROOM,569,PASIR RIS ST 51,10 TO 12,104,Model A,1992,68 years 08 months,580000
2023-05,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,13 TO 15,93,Model A,2015,91 years 03 months,635000
2023-05,PASIR RIS,4 ROOM,569,PASIR RIS ST 51,04 TO 06,104,Model A,1992,68 years 07 months,552000
2023-05,PASIR RIS,4 ROOM,551,PASIR RIS ST 51,13 TO 15,104,Model A,1992,68 years 07 months,550000
2023-05,PASIR RIS,4 ROOM,516,PASIR RIS ST 52,07 TO 09,106,Model A,1993,69 years 07 months,550000
2023-05,PASIR RIS,4 ROOM,573,PASIR RIS ST 53,04 TO 06,110,Model A,1995,71 years 05 months,641000
2023-05,PASIR RIS,4 ROOM,756,PASIR RIS ST 71,16 TO 18,106,Model A,1996,72 years 08 months,578000
2023-05,PASIR RIS,4 ROOM,767,PASIR RIS ST 71,01 TO 03,106,Model A,1996,72 years 06 months,535000
2023-05,PASIR RIS,4 ROOM,770,PASIR RIS ST 71,13 TO 15,105,Model A,1996,72 years 04 months,580000
2023-05,PASIR RIS,4 ROOM,770,PASIR RIS ST 71,01 TO 03,107,Model A,1996,72 years 03 months,550000
2023-05,PASIR RIS,4 ROOM,754,PASIR RIS ST 71,01 TO 03,105,Model A,1996,72 years 06 months,550000
2023-05,PASIR RIS,4 ROOM,725,PASIR RIS ST 72,04 TO 06,104,Model A,1996,72 years 03 months,530000
2023-05,PASIR RIS,5 ROOM,615,ELIAS RD,04 TO 06,134,Model A,1996,72 years 02 months,670000
2023-05,PASIR RIS,5 ROOM,708,PASIR RIS DR 10,04 TO 06,127,Improved,1996,71 years 09 months,650000
2023-05,PASIR RIS,5 ROOM,483,PASIR RIS DR 4,01 TO 03,122,Improved,1989,65 years 04 months,550000
2023-05,PASIR RIS,5 ROOM,461,PASIR RIS DR 4,10 TO 12,136,Model A,1992,68 years 08 months,725000
2023-05,PASIR RIS,5 ROOM,416,PASIR RIS DR 6,04 TO 06,122,Improved,1989,65 years 08 months,655000
2023-05,PASIR RIS,5 ROOM,127,PASIR RIS ST 11,13 TO 15,132,Improved,1989,65 years 02 months,650000
2023-05,PASIR RIS,5 ROOM,141,PASIR RIS ST 11,07 TO 09,127,Improved,1995,70 years 09 months,635000
2023-05,PASIR RIS,5 ROOM,113,PASIR RIS ST 11,04 TO 06,123,Improved,1990,65 years 11 months,645000
2023-05,PASIR RIS,5 ROOM,199,PASIR RIS ST 12,10 TO 12,125,Improved,1993,69 years 04 months,675000
2023-05,PASIR RIS,5 ROOM,105,PASIR RIS ST 12,07 TO 09,122,Improved,1989,64 years 10 months,662000
2023-05,PASIR RIS,5 ROOM,275,PASIR RIS ST 21,07 TO 09,127,Improved,1994,70 years 04 months,630000
2023-05,PASIR RIS,5 ROOM,255,PASIR RIS ST 21,07 TO 09,128,Improved,1993,69 years 08 months,605000
2023-05,PASIR RIS,5 ROOM,556,PASIR RIS ST 51,01 TO 03,123,Improved,1992,68 years 08 months,625000
2023-05,PASIR RIS,5 ROOM,553,PASIR RIS ST 51,07 TO 09,122,Improved,1992,68 years 07 months,638888
2023-05,PASIR RIS,5 ROOM,526D,PASIR RIS ST 51,10 TO 12,113,Improved,2015,91 years 03 months,820000
2023-05,PASIR RIS,5 ROOM,518,PASIR RIS ST 52,07 TO 09,133,Model A,1993,69 years 08 months,690000
2023-05,PASIR RIS,5 ROOM,516,PASIR RIS ST 52,10 TO 12,128,Improved,1993,69 years 08 months,688000
2023-05,PASIR RIS,5 ROOM,511,PASIR RIS ST 52,10 TO 12,134,Model A,1993,69 years 08 months,688000
2023-05,PASIR RIS,5 ROOM,744,PASIR RIS ST 71,01 TO 03,125,Improved,1996,72 years 04 months,630000
2023-05,PASIR RIS,EXECUTIVE,535,PASIR RIS DR 1,04 TO 06,150,Apartment,1992,68 years 08 months,848000
2023-05,PASIR RIS,EXECUTIVE,457,PASIR RIS DR 4,01 TO 03,142,Apartment,1992,68 years 08 months,738000
2023-05,PASIR RIS,EXECUTIVE,108,PASIR RIS ST 12,04 TO 06,146,Maisonette,1988,64 years 04 months,825000
2023-05,PASIR RIS,EXECUTIVE,246,PASIR RIS ST 21,01 TO 03,150,Apartment,1993,69 years 03 months,745000
2023-05,PASIR RIS,EXECUTIVE,466,PASIR RIS ST 41,01 TO 03,148,Maisonette,1992,68 years 07 months,818000
2023-05,PASIR RIS,EXECUTIVE,546,PASIR RIS ST 51,01 TO 03,144,Apartment,1992,68 years 07 months,800000
2023-05,PASIR RIS,EXECUTIVE,537,PASIR RIS ST 51,04 TO 06,148,Maisonette,1992,68 years 07 months,1000000
2023-05,PASIR RIS,EXECUTIVE,505,PASIR RIS ST 52,04 TO 06,145,Apartment,1993,69 years 05 months,760000
2023-05,PASIR RIS,EXECUTIVE,503,PASIR RIS ST 52,04 TO 06,145,Apartment,1993,69 years 08 months,830000
2023-05,PASIR RIS,EXECUTIVE,579,PASIR RIS ST 53,01 TO 03,148,Apartment,1995,71 years 06 months,848888
2023-05,PASIR RIS,EXECUTIVE,585,PASIR RIS ST 53,01 TO 03,152,Maisonette,1995,71 years 06 months,958000
2023-06,PASIR RIS,2 ROOM,527B,PASIR RIS ST 51,04 TO 06,47,Model A,2015,91 years 02 months,360000
2023-06,PASIR RIS,3 ROOM,527D,PASIR RIS ST 51,04 TO 06,68,Model A,2015,91 years 03 months,500000
2023-06,PASIR RIS,4 ROOM,635,PASIR RIS DR 1,10 TO 12,104,Model A,1995,71 years 02 months,558000
2023-06,PASIR RIS,4 ROOM,641,PASIR RIS DR 1,04 TO 06,104,Model A,1995,71 years 01 month,535000
2023-06,PASIR RIS,4 ROOM,627,PASIR RIS DR 3,04 TO 06,104,Model A,1995,71 years 02 months,540000
2023-06,PASIR RIS,4 ROOM,631,PASIR RIS DR 3,10 TO 12,104,Model A,1995,71 years 02 months,595000
2023-06,PASIR RIS,4 ROOM,480,PASIR RIS DR 4,07 TO 09,105,Model A,1992,68 years 07 months,535000
2023-06,PASIR RIS,4 ROOM,482,PASIR RIS DR 4,01 TO 03,103,Model A,1989,65 years 06 months,490000
2023-06,PASIR RIS,4 ROOM,451,PASIR RIS DR 6,07 TO 09,105,Model A,1989,65 years 04 months,540000
2023-06,PASIR RIS,4 ROOM,426,PASIR RIS DR 6,07 TO 09,104,Model A,1988,64 years 05 months,525000
2023-06,PASIR RIS,4 ROOM,426,PASIR RIS DR 6,01 TO 03,104,Model A,1988,64 years 05 months,530000
2023-06,PASIR RIS,4 ROOM,405,PASIR RIS DR 6,10 TO 12,107,Model A,1989,65 years 07 months,575000
2023-06,PASIR RIS,4 ROOM,421,PASIR RIS DR 6,10 TO 12,103,Model A,1989,65 years 01 month,515000
2023-06,PASIR RIS,4 ROOM,428,PASIR RIS DR 6,10 TO 12,95,New Generation,1990,65 years 07 months,505000
2023-06,PASIR RIS,4 ROOM,406,PASIR RIS DR 6,04 TO 06,106,Model A,1989,65 years 06 months,570000
2023-06,PASIR RIS,4 ROOM,107,PASIR RIS ST 12,07 TO 09,104,Model A,1989,64 years 08 months,510000
2023-06,PASIR RIS,4 ROOM,107,PASIR RIS ST 12,10 TO 12,103,Model A,1989,64 years 08 months,555000
2023-06,PASIR RIS,4 ROOM,148,PASIR RIS ST 13,04 TO 06,115,Model A,1995,70 years 09 months,540000
2023-06,PASIR RIS,4 ROOM,228,PASIR RIS ST 21,01 TO 03,105,Model A,1993,69 years 02 months,530000
2023-06,PASIR RIS,4 ROOM,744,PASIR RIS ST 71,10 TO 12,103,Model A,1996,72 years 04 months,535000
2023-06,PASIR RIS,4 ROOM,750,PASIR RIS ST 71,07 TO 09,106,Model A,1996,72 years 06 months,538888
2023-06,PASIR RIS,4 ROOM,754,PASIR RIS ST 71,10 TO 12,106,Model A,1996,72 years 06 months,585000
2023-06,PASIR RIS,4 ROOM,754,PASIR RIS ST 71,10 TO 12,105,Model A,1996,72 years 06 months,555000
2023-06,PASIR RIS,4 ROOM,722,PASIR RIS ST 72,07 TO 09,115,Model A,1996,72 years 02 months,595000
2023-06,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,01 TO 03,105,DBSS,2015,90 years 11 months,765000
2023-06,PASIR RIS,5 ROOM,738,PASIR RIS DR 10,07 TO 09,124,Improved,1996,72 years 02 months,668000
2023-06,PASIR RIS,5 ROOM,709,PASIR RIS DR 10,07 TO 09,127,Improved,1996,71 years 08 months,695000
2023-06,PASIR RIS,5 ROOM,184,PASIR RIS ST 11,10 TO 12,124,Improved,1993,69 years 02 months,646000
2023-06,PASIR RIS,5 ROOM,139,PASIR RIS ST 11,07 TO 09,126,Improved,1994,69 years 11 months,600000
2023-06,PASIR RIS,5 ROOM,180,PASIR RIS ST 11,01 TO 03,123,Improved,1993,69 years 02 months,600000
2023-06,PASIR RIS,5 ROOM,199,PASIR RIS ST 12,04 TO 06,126,Improved,1993,69 years 04 months,660000
2023-06,PASIR RIS,5 ROOM,226,PASIR RIS ST 21,10 TO 12,126,Improved,1993,69 years 02 months,650000
2023-06,PASIR RIS,5 ROOM,551,PASIR RIS ST 51,10 TO 12,123,Improved,1992,68 years 06 months,663000
2023-06,PASIR RIS,5 ROOM,751,PASIR RIS ST 71,04 TO 06,127,Improved,1996,72 years 06 months,633888
2023-06,PASIR RIS,5 ROOM,760,PASIR RIS ST 71,04 TO 06,128,Improved,1996,72 years 04 months,630000
2023-06,PASIR RIS,5 ROOM,721,PASIR RIS ST 72,07 TO 09,127,Improved,1996,72 years 03 months,680188
2023-06,PASIR RIS,EXECUTIVE,601,ELIAS RD,01 TO 03,154,Apartment,1995,70 years 10 months,800000
2023-06,PASIR RIS,EXECUTIVE,536,PASIR RIS DR 1,01 TO 03,145,Apartment,1992,68 years 07 months,850000
2023-06,PASIR RIS,EXECUTIVE,534,PASIR RIS DR 1,10 TO 12,147,Apartment,1992,68 years 07 months,930000
2023-06,PASIR RIS,EXECUTIVE,647,PASIR RIS DR 10,10 TO 12,148,Apartment,1995,71 years 03 months,870000
2023-06,PASIR RIS,EXECUTIVE,647,PASIR RIS DR 10,04 TO 06,150,Apartment,1995,71 years 02 months,818000
2023-06,PASIR RIS,EXECUTIVE,457,PASIR RIS DR 4,07 TO 09,143,Apartment,1992,68 years 07 months,820000
2023-06,PASIR RIS,EXECUTIVE,128,PASIR RIS ST 11,01 TO 03,146,Maisonette,1988,64 years 06 months,800000
2023-06,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,07 TO 09,146,Maisonette,1988,64 years 06 months,810000
2023-06,PASIR RIS,EXECUTIVE,465,PASIR RIS ST 41,07 TO 09,146,Apartment,1992,68 years 06 months,780000
2023-06,PASIR RIS,EXECUTIVE,505,PASIR RIS ST 52,10 TO 12,146,Apartment,1993,69 years 04 months,855191
2023-06,PASIR RIS,EXECUTIVE,510,PASIR RIS ST 52,07 TO 09,143,Apartment,1993,69 years 04 months,815000
2023-06,PASIR RIS,EXECUTIVE,582,PASIR RIS ST 53,07 TO 09,145,Apartment,1995,71 years 05 months,865000
2023-06,PASIR RIS,EXECUTIVE,581,PASIR RIS ST 53,01 TO 03,148,Apartment,1995,71 years 05 months,828000
2023-06,PASIR RIS,EXECUTIVE,778,PASIR RIS ST 71,01 TO 03,143,Apartment,1996,72 years 03 months,800000
2023-07,PASIR RIS,3 ROOM,5,CHANGI VILLAGE RD,01 TO 03,66,Improved,1981,57 years 01 month,340000
2023-07,PASIR RIS,3 ROOM,527C,PASIR RIS ST 51,07 TO 09,68,Model A,2015,91 years 01 month,530000
2023-07,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,07 TO 09,93,Model A,2015,91 years 01 month,658000
2023-07,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,13 TO 15,86,DBSS,2015,91 years,810000
2023-07,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,90 years 11 months,740000
2023-07,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,13 TO 15,86,DBSS,2015,90 years 11 months,800000
2023-07,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,90 years 11 months,770000
2023-07,PASIR RIS,4 ROOM,704,PASIR RIS DR 10,07 TO 09,116,Model A,1996,71 years 07 months,575000
2023-07,PASIR RIS,4 ROOM,626,PASIR RIS DR 3,01 TO 03,104,Model A,1995,71 years 02 months,535000
2023-07,PASIR RIS,4 ROOM,233,PASIR RIS DR 4,04 TO 06,107,Model A,1993,69 years 01 month,510000
2023-07,PASIR RIS,4 ROOM,414,PASIR RIS DR 6,01 TO 03,113,Model A,1990,65 years 09 months,553000
2023-07,PASIR RIS,4 ROOM,450,PASIR RIS DR 6,04 TO 06,105,Model A,1989,65 years 02 months,520000
2023-07,PASIR RIS,4 ROOM,452,PASIR RIS DR 6,01 TO 03,104,Model A,1989,65 years 02 months,525000
2023-07,PASIR RIS,4 ROOM,405,PASIR RIS DR 6,10 TO 12,106,Model A,1989,65 years 06 months,570000
2023-07,PASIR RIS,4 ROOM,113,PASIR RIS ST 11,10 TO 12,103,Model A,1990,65 years 10 months,555000
2023-07,PASIR RIS,4 ROOM,126,PASIR RIS ST 11,01 TO 03,105,Model A,1989,65 years,528000
2023-07,PASIR RIS,4 ROOM,125,PASIR RIS ST 11,07 TO 09,105,Model A,1989,64 years 09 months,528000
2023-07,PASIR RIS,4 ROOM,102,PASIR RIS ST 12,04 TO 06,103,Model A,1988,64 years 06 months,518000
2023-07,PASIR RIS,4 ROOM,229,PASIR RIS ST 21,01 TO 03,107,Model A,1993,69 years 01 month,505000
2023-07,PASIR RIS,4 ROOM,213,PASIR RIS ST 21,10 TO 12,106,Model A,1993,69 years 01 month,570000
2023-07,PASIR RIS,4 ROOM,551,PASIR RIS ST 51,04 TO 06,103,Model A,1992,68 years 07 months,575000
2023-07,PASIR RIS,4 ROOM,516,PASIR RIS ST 52,10 TO 12,106,Model A,1993,69 years 06 months,571000
2023-07,PASIR RIS,4 ROOM,746,PASIR RIS ST 71,07 TO 09,105,Model A,1996,72 years 05 months,568000
2023-07,PASIR RIS,4 ROOM,757,PASIR RIS ST 71,01 TO 03,105,Model A,1996,72 years 05 months,535000
2023-07,PASIR RIS,4 ROOM,752,PASIR RIS ST 71,10 TO 12,104,Model A,1996,72 years 05 months,552288
2023-07,PASIR RIS,5 ROOM,640,PASIR RIS DR 1,10 TO 12,122,Improved,1995,70 years 10 months,660000
2023-07,PASIR RIS,5 ROOM,638,PASIR RIS DR 1,07 TO 09,123,Improved,1995,70 years 10 months,650000
2023-07,PASIR RIS,5 ROOM,637,PASIR RIS DR 1,01 TO 03,122,Improved,1995,70 years 10 months,640000
2023-07,PASIR RIS,5 ROOM,482,PASIR RIS DR 4,10 TO 12,122,Improved,1989,65 years 06 months,638000
